Material_type,Core_size,Hydro_size,Surface_charge,Surface_area,Formation_enthalpy,Conduction_band,Valence_band,Electronegativity,Assay,Cell_name,Cell_species,Cell_origin,Cell_type,Exposure_time,Exposure_dose,Toxicity
Fe3O4,46.8,1025.0,1.7,147.4,-11.59,-5.0,-6.85,5.78,MTT,HCMEC,Human,Blood,Normal,24,20.0,Nontoxic
Fe3O4,46.8,1025.0,1.7,147.4,-11.59,-5.0,-6.85,5.78,MTT,HCMEC,Human,Blood,Normal,24,50.0,Nontoxic
Fe3O4,46.8,1025.0,1.7,147.4,-11.59,-5.0,-6.85,5.78,MTT,HCMEC,Human,Blood,Normal,24,100.0,Nontoxic
Fe3O4,46.8,1025.0,1.7,147.4,-11.59,-5.0,-6.85,5.78,MTT,HCMEC,Human,Blood,Normal,12,0.001,Nontoxic
Fe3O4,46.8,1025.0,1.7,147.4,-11.59,-5.0,-6.85,5.78,MTT,HCMEC,Human,Blood,Normal,12,0.01,Nontoxic
Fe3O4,46.8,1025.0,1.7,147.4,-11.59,-5.0,-6.85,5.78,MTT,HCMEC,Human,Blood,Normal,12,0.1,Nontoxic
Fe3O4,46.8,1025.0,1.7,147.4,-11.59,-5.0,-6.85,5.78,MTT,HCMEC,Human,Blood,Normal,12,1.0,Nontoxic
Fe3O4,46.8,1025.0,1.7,147.4,-11.59,-5.0,-6.85,5.78,MTT,HCMEC,Human,Blood,Normal,12,5.0,Nontoxic
Fe3O4,46.8,1025.0,1.7,147.4,-11.59,-5.0,-6.85,5.78,MTT,HCMEC,Human,Blood,Normal,12,10.0,Nontoxic
Fe3O4,46.8,1025.0,1.7,147.4,-11.59,-5.0,-6.85,5.78,MTT,HCMEC,Human,Blood,Normal,12,20.0,Nontoxic
Fe3O4,46.8,1025.0,1.7,147.4,-11.59,-5.0,-6.85,5.78,MTT,HCMEC,Human,Blood,Normal,12,50.0,Nontoxic
Fe3O4,46.8,1025.0,1.7,147.4,-11.59,-5.0,-6.85,5.78,MTT,HCMEC,Human,Blood,Normal,12,100.0,Nontoxic
Fe3O4,12.0,20.0,-3.0,100.0,-11.59,-5.0,-6.85,5.78,CellTiter-Glo,A549,Human,Lung,Cancer,24,0.0,Nontoxic
Fe3O4,12.0,20.0,-3.0,100.0,-11.59,-5.0,-6.85,5.78,CellTiter-Glo,A549,Human,Lung,Cancer,24,6.25,Nontoxic
Fe3O4,12.0,20.0,-3.0,100.0,-11.59,-5.0,-6.85,5.78,CellTiter-Glo,A549,Human,Lung,Cancer,24,12.5,Nontoxic
Fe3O4,12.0,20.0,-3.0,100.0,-11.59,-5.0,-6.85,5.78,CellTiter-Glo,A549,Human,Lung,Cancer,24,25.0,Nontoxic
Fe3O4,12.0,20.0,-3.0,100.0,-11.59,-5.0,-6.85,5.78,CellTiter-Glo,A549,Human,Lung,Cancer,24,50.0,Toxic
Fe3O4,12.0,20.0,-3.0,100.0,-11.59,-5.0,-6.85,5.78,CellTiter-Glo,A549,Human,Lung,Cancer,24,100.0,Toxic
Fe3O4,12.0,20.0,-3.0,100.0,-11.59,-5.0,-6.85,5.78,CCK-8,A549,Human,Lung,Cancer,24,0.0,Nontoxic
Fe3O4,12.0,20.0,-3.0,100.0,-11.59,-5.0,-6.85,5.78,CCK-8,A549,Human,Lung,Cancer,24,6.25,Nontoxic
Fe3O4,12.0,20.0,-3.0,100.0,-11.59,-5.0,-6.85,5.78,CCK-8,A549,Human,Lung,Cancer,24,12.5,Nontoxic
Fe3O4,12.0,20.0,-3.0,100.0,-11.59,-5.0,-6.85,5.78,CCK-8,A549,Human,Lung,Cancer,24,25.0,Nontoxic
Fe3O4,12.0,20.0,-3.0,100.0,-11.59,-5.0,-6.85,5.78,CCK-8,A549,Human,Lung,Cancer,24,50.0,Nontoxic
Fe3O4,12.0,20.0,-3.0,100.0,-11.59,-5.0,-6.85,5.78,CCK-8,A549,Human,Lung,Cancer,24,100.0,Nontoxic
Fe3O4,12.0,20.0,-3.0,100.0,-11.59,-5.0,-6.85,5.78,MTT,A549,Human,Lung,Cancer,24,0.0,Nontoxic
Fe3O4,12.0,20.0,-3.0,100.0,-11.59,-5.0,-6.85,5.78,MTT,A549,Human,Lung,Cancer,24,6.25,Nontoxic
Fe3O4,12.0,20.0,-3.0,100.0,-11.59,-5.0,-6.85,5.78,MTT,A549,Human,Lung,Cancer,24,12.5,Nontoxic
Fe3O4,12.0,20.0,-3.0,100.0,-11.59,-5.0,-6.85,5.78,MTT,A549,Human,Lung,Cancer,24,25.0,Nontoxic
Fe3O4,12.0,20.0,-3.0,100.0,-11.59,-5.0,-6.85,5.78,MTT,A549,Human,Lung,Cancer,24,50.0,Nontoxic
Fe3O4,12.0,20.0,-3.0,100.0,-11.59,-5.0,-6.85,5.78,MTT,A549,Human,Lung,Cancer,24,100.0,Nontoxic
Fe3O4,12.0,20.0,-3.0,100.0,-11.59,-5.0,-6.85,5.78,RTCA,A549,Human,Lung,Cancer,72,0.0,Nontoxic
Fe3O4,12.0,20.0,-3.0,100.0,-11.59,-5.0,-6.85,5.78,RTCA,A549,Human,Lung,Cancer,72,1.56,Nontoxic
Fe3O4,12.0,20.0,-3.0,100.0,-11.59,-5.0,-6.85,5.78,RTCA,A549,Human,Lung,Cancer,72,3.13,Nontoxic
Fe3O4,12.0,20.0,-3.0,100.0,-11.59,-5.0,-6.85,5.78,RTCA,A549,Human,Lung,Cancer,72,6.25,Toxic
Fe3O4,12.0,20.0,-3.0,100.0,-11.59,-5.0,-6.85,5.78,RTCA,A549,Human,Lung,Cancer,72,12.5,Toxic
Fe3O4,12.0,20.0,-3.0,100.0,-11.59,-5.0,-6.85,5.78,RTCA,A549,Human,Lung,Cancer,72,25.0,Nontoxic
Fe3O4,12.0,20.0,-3.0,100.0,-11.59,-5.0,-6.85,5.78,RTCA,A549,Human,Lung,Cancer,72,50.0,Toxic
Fe3O4,12.0,20.0,-3.0,100.0,-11.59,-5.0,-6.85,5.78,RTCA,A549,Human,Lung,Cancer,72,100.0,Toxic
Fe3O4,12.0,20.0,-3.0,100.0,-11.59,-5.0,-6.85,5.78,RTCA,A549,Human,Lung,Cancer,48,0.0,Nontoxic
Fe3O4,12.0,20.0,-3.0,100.0,-11.59,-5.0,-6.85,5.78,RTCA,A549,Human,Lung,Cancer,48,1.56,Nontoxic
Fe3O4,12.0,20.0,-3.0,100.0,-11.59,-5.0,-6.85,5.78,RTCA,A549,Human,Lung,Cancer,48,3.13,Nontoxic
Fe3O4,12.0,20.0,-3.0,100.0,-11.59,-5.0,-6.85,5.78,RTCA,A549,Human,Lung,Cancer,48,6.25,Nontoxic
Fe3O4,12.0,20.0,-3.0,100.0,-11.59,-5.0,-6.85,5.78,RTCA,A549,Human,Lung,Cancer,48,12.5,Nontoxic
Fe3O4,12.0,20.0,-3.0,100.0,-11.59,-5.0,-6.85,5.78,RTCA,A549,Human,Lung,Cancer,48,25.0,Nontoxic
Fe3O4,12.0,20.0,-3.0,100.0,-11.59,-5.0,-6.85,5.78,RTCA,A549,Human,Lung,Cancer,48,50.0,Nontoxic
Fe3O4,12.0,20.0,-3.0,100.0,-11.59,-5.0,-6.85,5.78,RTCA,A549,Human,Lung,Cancer,48,100.0,Toxic
Fe3O4,12.0,20.0,-3.0,100.0,-11.59,-5.0,-6.85,5.78,RTCA,A549,Human,Lung,Cancer,24,0.0,Nontoxic
Fe3O4,12.0,20.0,-3.0,100.0,-11.59,-5.0,-6.85,5.78,RTCA,A549,Human,Lung,Cancer,24,1.56,Nontoxic
Fe3O4,12.0,20.0,-3.0,100.0,-11.59,-5.0,-6.85,5.78,RTCA,A549,Human,Lung,Cancer,24,3.13,Nontoxic
Fe3O4,12.0,20.0,-3.0,100.0,-11.59,-5.0,-6.85,5.78,RTCA,A549,Human,Lung,Cancer,24,6.25,Nontoxic
Fe3O4,12.0,20.0,-3.0,100.0,-11.59,-5.0,-6.85,5.78,RTCA,A549,Human,Lung,Cancer,24,12.5,Nontoxic
Fe3O4,12.0,20.0,-3.0,100.0,-11.59,-5.0,-6.85,5.78,RTCA,A549,Human,Lung,Cancer,24,25.0,Nontoxic
Fe3O4,12.0,20.0,-3.0,100.0,-11.59,-5.0,-6.85,5.78,RTCA,A549,Human,Lung,Cancer,24,50.0,Nontoxic
Fe3O4,12.0,20.0,-3.0,100.0,-11.59,-5.0,-6.85,5.78,RTCA,A549,Human,Lung,Cancer,24,100.0,Nontoxic
Fe3O4,12.0,20.0,-3.0,100.0,-11.59,-5.0,-6.85,5.78,CellTiter-Glo,A549,Human,Lung,Cancer,24,0.0,Nontoxic
Fe3O4,12.0,20.0,-3.0,100.0,-11.59,-5.0,-6.85,5.78,CellTiter-Glo,A549,Human,Lung,Cancer,24,0.05,Nontoxic
Fe3O4,12.0,20.0,-3.0,100.0,-11.59,-5.0,-6.85,5.78,CellTiter-Glo,A549,Human,Lung,Cancer,24,0.5,Nontoxic
Fe3O4,12.0,20.0,-3.0,100.0,-11.59,-5.0,-6.85,5.78,CellTiter-Glo,A549,Human,Lung,Cancer,24,5.0,Nontoxic
Fe3O4,12.0,20.0,-3.0,100.0,-11.59,-5.0,-6.85,5.78,CellTiter-Glo,A549,Human,Lung,Cancer,24,50.0,Nontoxic
Fe3O4,12.0,20.0,-3.0,100.0,-11.59,-5.0,-6.85,5.78,CellTiter-Glo,A549,Human,Lung,Cancer,24,500.0,Nontoxic
Fe3O4,12.0,20.0,-3.0,100.0,-11.59,-5.0,-6.85,5.78,CellTiter-Glo,A549,Human,Lung,Cancer,24,0.0,Nontoxic
Fe3O4,12.0,20.0,-3.0,100.0,-11.59,-5.0,-6.85,5.78,CellTiter-Glo,A549,Human,Lung,Cancer,24,0.05,Nontoxic
Fe3O4,12.0,20.0,-3.0,100.0,-11.59,-5.0,-6.85,5.78,CellTiter-Glo,A549,Human,Lung,Cancer,24,0.5,Nontoxic
Fe3O4,12.0,20.0,-3.0,100.0,-11.59,-5.0,-6.85,5.78,CellTiter-Glo,A549,Human,Lung,Cancer,24,5.0,Nontoxic
Fe3O4,12.0,20.0,-3.0,100.0,-11.59,-5.0,-6.85,5.78,CellTiter-Glo,A549,Human,Lung,Cancer,24,50.0,Nontoxic
Fe3O4,12.0,20.0,-3.0,100.0,-11.59,-5.0,-6.85,5.78,CellTiter-Glo,A549,Human,Lung,Cancer,24,500.0,Nontoxic
Fe3O4,12.0,20.0,-3.0,100.0,-11.59,-5.0,-6.85,5.78,CellTiter-Glo,A549,Human,Lung,Cancer,24,0.0,Nontoxic
Fe3O4,12.0,20.0,-3.0,100.0,-11.59,-5.0,-6.85,5.78,CellTiter-Glo,A549,Human,Lung,Cancer,24,0.05,Nontoxic
Fe3O4,12.0,20.0,-3.0,100.0,-11.59,-5.0,-6.85,5.78,CellTiter-Glo,A549,Human,Lung,Cancer,24,0.5,Nontoxic
Fe3O4,12.0,20.0,-3.0,100.0,-11.59,-5.0,-6.85,5.78,CellTiter-Glo,A549,Human,Lung,Cancer,24,5.0,Nontoxic
Fe3O4,12.0,20.0,-3.0,100.0,-11.59,-5.0,-6.85,5.78,CellTiter-Glo,A549,Human,Lung,Cancer,24,50.0,Toxic
Fe3O4,12.0,20.0,-3.0,100.0,-11.59,-5.0,-6.85,5.78,CellTiter-Glo,A549,Human,Lung,Cancer,24,500.0,Toxic
Fe3O4,12.0,20.0,-3.0,100.0,-11.59,-5.0,-6.85,5.78,CCK-8,A549,Human,Lung,Cancer,24,0.0,Nontoxic
Fe3O4,12.0,20.0,-3.0,100.0,-11.59,-5.0,-6.85,5.78,CCK-8,A549,Human,Lung,Cancer,24,0.05,Nontoxic
Fe3O4,12.0,20.0,-3.0,100.0,-11.59,-5.0,-6.85,5.78,CCK-8,A549,Human,Lung,Cancer,24,0.5,Nontoxic
Fe3O4,12.0,20.0,-3.0,100.0,-11.59,-5.0,-6.85,5.78,CCK-8,A549,Human,Lung,Cancer,24,5.0,Nontoxic
Fe3O4,12.0,20.0,-3.0,100.0,-11.59,-5.0,-6.85,5.78,CCK-8,A549,Human,Lung,Cancer,24,50.0,Nontoxic
Fe3O4,12.0,20.0,-3.0,100.0,-11.59,-5.0,-6.85,5.78,CCK-8,A549,Human,Lung,Cancer,24,500.0,Nontoxic
Fe3O4,12.0,20.0,-3.0,100.0,-11.59,-5.0,-6.85,5.78,MTT,A549,Human,Lung,Cancer,24,0.0,Nontoxic
Fe3O4,12.0,20.0,-3.0,100.0,-11.59,-5.0,-6.85,5.78,MTT,A549,Human,Lung,Cancer,24,0.05,Nontoxic
Fe3O4,12.0,20.0,-3.0,100.0,-11.59,-5.0,-6.85,5.78,MTT,A549,Human,Lung,Cancer,24,0.5,Nontoxic
Fe3O4,12.0,20.0,-3.0,100.0,-11.59,-5.0,-6.85,5.78,MTT,A549,Human,Lung,Cancer,24,5.0,Nontoxic
Fe3O4,12.0,20.0,-3.0,100.0,-11.59,-5.0,-6.85,5.78,MTT,A549,Human,Lung,Cancer,24,50.0,Nontoxic
Fe3O4,12.0,20.0,-3.0,100.0,-11.59,-5.0,-6.85,5.78,MTT,A549,Human,Lung,Cancer,24,500.0,Nontoxic
SiO2,33.5,120.0,-47.6,576.23,-9.41,-2.02,-11.12,6.19,MTT,MeT-5A,Human,Mesothelium,Normal,24,0.01,Nontoxic
SiO2,33.5,120.0,-47.6,576.23,-9.41,-2.02,-11.12,6.19,MTT,MeT-5A,Human,Mesothelium,Normal,24,0.1,Nontoxic
SiO2,33.5,120.0,-47.6,576.23,-9.41,-2.02,-11.12,6.19,MTT,MeT-5A,Human,Mesothelium,Normal,24,1.0,Nontoxic
SiO2,33.5,120.0,-47.6,576.23,-9.41,-2.02,-11.12,6.19,MTT,MeT-5A,Human,Mesothelium,Normal,24,10.0,Nontoxic
SiO2,33.5,120.0,-47.6,576.23,-9.41,-2.02,-11.12,6.19,MTT,MeT-5A,Human,Mesothelium,Normal,24,25.0,Nontoxic
SiO2,33.5,120.0,-47.6,576.23,-9.41,-2.02,-11.12,6.19,MTT,MeT-5A,Human,Mesothelium,Normal,24,50.0,Nontoxic
SiO2,33.5,120.0,-47.6,576.23,-9.41,-2.02,-11.12,6.19,MTT,MeT-5A,Human,Mesothelium,Normal,24,75.0,Nontoxic
SiO2,33.5,120.0,-47.6,576.23,-9.41,-2.02,-11.12,6.19,MTT,MeT-5A,Human,Mesothelium,Normal,24,100.0,Nontoxic
SiO2,33.5,120.0,-47.6,576.23,-9.41,-2.02,-11.12,6.19,MTT,A549,Human,Lung,Cancer,24,0.01,Nontoxic
SiO2,33.5,120.0,-47.6,576.23,-9.41,-2.02,-11.12,6.19,MTT,A549,Human,Lung,Cancer,24,0.1,Nontoxic
SiO2,33.5,120.0,-47.6,576.23,-9.41,-2.02,-11.12,6.19,MTT,A549,Human,Lung,Cancer,24,1.0,Nontoxic
SiO2,33.5,120.0,-47.6,576.23,-9.41,-2.02,-11.12,6.19,MTT,A549,Human,Lung,Cancer,24,10.0,Nontoxic
SiO2,33.5,120.0,-47.6,576.23,-9.41,-2.02,-11.12,6.19,MTT,A549,Human,Lung,Cancer,24,25.0,Nontoxic
SiO2,33.5,120.0,-47.6,576.23,-9.41,-2.02,-11.12,6.19,MTT,A549,Human,Lung,Cancer,24,50.0,Nontoxic
SiO2,33.5,120.0,-47.6,576.23,-9.41,-2.02,-11.12,6.19,MTT,A549,Human,Lung,Cancer,24,75.0,Nontoxic
SiO2,33.5,120.0,-47.6,576.23,-9.41,-2.02,-11.12,6.19,MTT,A549,Human,Lung,Cancer,24,100.0,Nontoxic
SiO2,369.0,546.0,-38.7,9.0,-9.41,-2.02,-11.12,6.19,LDH,BEAS-2B,Human,Lung,Normal,20,0.0,Nontoxic
SiO2,369.0,546.0,-38.7,9.0,-9.41,-2.02,-11.12,6.19,LDH,BEAS-2B,Human,Lung,Normal,20,0.0,Nontoxic
SiO2,369.0,546.0,-38.7,9.0,-9.41,-2.02,-11.12,6.19,LDH,BEAS-2B,Human,Lung,Normal,20,1440.0,Nontoxic
Fe3O4,27.5,75.1,-29.5,65.0,-9.41,-2.02,-11.12,6.19,LDH,BEAS-2B,Human,Lung,Normal,20,0.0,Nontoxic
Fe3O4,27.5,75.1,-29.5,65.0,-9.41,-2.02,-11.12,6.19,LDH,BEAS-2B,Human,Lung,Normal,20,200.0,Nontoxic
SiO2,27.5,75.1,-29.5,65.0,-9.41,-2.02,-11.12,6.19,LDH,BEAS-2B,Human,Lung,Normal,20,0.0,Nontoxic
SiO2,27.5,75.1,-29.5,65.0,-9.41,-2.02,-11.12,6.19,LDH,BEAS-2B,Human,Lung,Normal,20,200.0,Nontoxic
