Material_type,Core_size,Hydro_size,Surface_charge,Surface_area,Formation_enthalpy,Conduction_band,Valence_band,Electronegativity,Assay,Cell_name,Cell_species,Cell_origin,Cell_type,Exposure_time,Exposure_dose,Toxicity
M2O3,30,225,28.5,30.6,-8.91,-4.65,-7.63,5.92,MTT,A549,Human,Lung,Cancer,24,1,Non-Toxic
M2O3,30,225,28.5,30.6,-8.91,-4.65,-7.63,5.92,MTT,A549,Human,Lung,Cancer,24,5,Non-Toxic
M2O3,30,225,28.5,30.6,-8.91,-4.65,-7.63,5.92,MTT,A549,Human,Lung,Cancer,24,10,Non-Toxic
M2O3,30,225,28.5,30.6,-8.91,-4.65,-7.63,5.92,MTT,A549,Human,Lung,Cancer,24,25,Non-Toxic
M2O3,30,225,28.5,30.6,-8.91,-4.65,-7.63,5.92,MTT,A549,Human,Lung,Cancer,24,75,Non-Toxic
M2O3,30,225,28.5,30.6,-8.91,-4.65,-7.63,5.92,MTT,A549,Human,Lung,Cancer,24,100,Non-Toxic
M2O3,30,225,28.5,30.6,-8.91,-4.65,-7.63,5.92,MTT,A549,Human,Lung,Cancer,24,250,Non-Toxic
M2O3,30,225,28.5,30.6,-8.91,-4.65,-7.63,5.92,MTT,A549,Human,Lung,Cancer,48,1,Non-Toxic
M2O3,30,225,28.5,30.6,-8.91,-4.65,-7.63,5.92,MTT,A549,Human,Lung,Cancer,48,5,Non-Toxic
M2O3,30,225,28.5,30.6,-8.91,-4.65,-7.63,5.92,MTT,A549,Human,Lung,Cancer,48,10,Non-Toxic
M2O3,30,225,28.5,30.6,-8.91,-4.65,-7.63,5.92,MTT,A549,Human,Lung,Cancer,48,25,Non-Toxic
M2O3,30,225,28.5,30.6,-8.91,-4.65,-7.63,5.92,MTT,A549,Human,Lung,Cancer,48,75,Toxic
M2O3,30,225,28.5,30.6,-8.91,-4.65,-7.63,5.92,MTT,A549,Human,Lung,Cancer,48,100,Toxic
M2O3,30,225,28.5,30.6,-8.91,-4.65,-7.63,5.92,MTT,A549,Human,Lung,Cancer,48,250,Toxic
M2O3,30,225,28.5,30.6,-8.91,-4.65,-7.63,5.92,MTT,A549,Human,Lung,Cancer,72,1,Non-Toxic
M2O3,30,225,28.5,30.6,-8.91,-4.65,-7.63,5.92,MTT,A549,Human,Lung,Cancer,72,5,Non-Toxic
M2O3,30,225,28.5,30.6,-8.91,-4.65,-7.63,5.92,MTT,A549,Human,Lung,Cancer,72,10,Non-Toxic
M2O3,30,225,28.5,30.6,-8.91,-4.65,-7.63,5.92,MTT,A549,Human,Lung,Cancer,72,25,Toxic
M2O3,30,225,28.5,30.6,-8.91,-4.65,-7.63,5.92,MTT,A549,Human,Lung,Cancer,72,75,Toxic
M2O3,30,225,28.5,30.6,-8.91,-4.65,-7.63,5.92,MTT,A549,Human,Lung,Cancer,72,100,Toxic
M2O3,30,225,28.5,30.6,-8.91,-4.65,-7.63,5.92,MTT,A549,Human,Lung,Cancer,72,250,Toxic
M2O3,30,247,-11.2,19.6,-8.91,-4.65,-7.63,5.92,MTT,A549,Human,Lung,Cancer,24,1,Non-Toxic
M2O3,30,247,-11.2,19.6,-8.91,-4.65,-7.63,5.92,MTT,A549,Human,Lung,Cancer,24,5,Non-Toxic
M2O3,30,247,-11.2,19.6,-8.91,-4.65,-7.63,5.92,MTT,A549,Human,Lung,Cancer,24,10,Non-Toxic
M2O3,30,247,-11.2,19.6,-8.91,-4.65,-7.63,5.92,MTT,A549,Human,Lung,Cancer,24,25,Non-Toxic
M2O3,30,247,-11.2,19.6,-8.91,-4.65,-7.63,5.92,MTT,A549,Human,Lung,Cancer,24,75,Non-Toxic
M2O3,30,247,-11.2,19.6,-8.91,-4.65,-7.63,5.92,MTT,A549,Human,Lung,Cancer,24,100,Non-Toxic
M2O3,30,247,-11.2,19.6,-8.91,-4.65,-7.63,5.92,MTT,A549,Human,Lung,Cancer,24,250,Non-Toxic
M2O3,30,247,-11.2,19.6,-8.91,-4.65,-7.63,5.92,MTT,A549,Human,Lung,Cancer,48,1,Non-Toxic
M2O3,30,247,-11.2,19.6,-8.91,-4.65,-7.63,5.92,MTT,A549,Human,Lung,Cancer,48,5,Non-Toxic
M2O3,30,247,-11.2,19.6,-8.91,-4.65,-7.63,5.92,MTT,A549,Human,Lung,Cancer,48,10,Non-Toxic
M2O3,30,247,-11.2,19.6,-8.91,-4.65,-7.63,5.92,MTT,A549,Human,Lung,Cancer,48,25,Non-Toxic
M2O3,30,247,-11.2,19.6,-8.91,-4.65,-7.63,5.92,MTT,A549,Human,Lung,Cancer,48,75,Toxic
M2O3,30,247,-11.2,19.6,-8.91,-4.65,-7.63,5.92,MTT,A549,Human,Lung,Cancer,48,100,Toxic
M2O3,30,247,-11.2,19.6,-8.91,-4.65,-7.63,5.92,MTT,A549,Human,Lung,Cancer,48,250,Toxic
M2O3,30,247,-11.2,19.6,-8.91,-4.65,-7.63,5.92,MTT,A549,Human,Lung,Cancer,72,1,Non-Toxic
M2O3,30,247,-11.2,19.6,-8.91,-4.65,-7.63,5.92,MTT,A549,Human,Lung,Cancer,72,5,Non-Toxic
M2O3,30,247,-11.2,19.6,-8.91,-4.65,-7.63,5.92,MTT,A549,Human,Lung,Cancer,72,10,Non-Toxic
M2O3,30,247,-11.2,19.6,-8.91,-4.65,-7.63,5.92,MTT,A549,Human,Lung,Cancer,72,25,Toxic
M2O3,30,247,-11.2,19.6,-8.91,-4.65,-7.63,5.92,MTT,A549,Human,Lung,Cancer,72,75,Toxic
M2O3,30,247,-11.2,19.6,-8.91,-4.65,-7.63,5.92,MTT,A549,Human,Lung,Cancer,72,100,Toxic
M2O3,30,247,-11.2,19.6,-8.91,-4.65,-7.63,5.92,MTT,A549,Human,Lung,Cancer,72,250,Toxic
M2O3,30,1000,2.1,9.3,-8.91,-4.65,-7.63,5.92,MTT,A549,Human,Lung,Cancer,24,1,Non-Toxic
M2O3,30,1000,2.1,9.3,-8.91,-4.65,-7.63,5.92,MTT,A549,Human,Lung,Cancer,24,5,Non-Toxic
M2O3,30,1000,2.1,9.3,-8.91,-4.65,-7.63,5.92,MTT,A549,Human,Lung,Cancer,24,10,Non-Toxic
M2O3,30,1000,2.1,9.3,-8.91,-4.65,-7.63,5.92,MTT,A549,Human,Lung,Cancer,24,25,Non-Toxic
M2O3,30,1000,2.1,9.3,-8.91,-4.65,-7.63,5.92,MTT,A549,Human,Lung,Cancer,24,75,Non-Toxic
M2O3,30,1000,2.1,9.3,-8.91,-4.65,-7.63,5.92,MTT,A549,Human,Lung,Cancer,24,100,Non-Toxic
M2O3,30,1000,2.1,9.3,-8.91,-4.65,-7.63,5.92,MTT,A549,Human,Lung,Cancer,24,250,Non-Toxic
M2O3,30,1000,2.1,9.3,-8.91,-4.65,-7.63,5.92,MTT,A549,Human,Lung,Cancer,48,1,Non-Toxic
M2O3,30,1000,2.1,9.3,-8.91,-4.65,-7.63,5.92,MTT,A549,Human,Lung,Cancer,48,5,Non-Toxic
M2O3,30,1000,2.1,9.3,-8.91,-4.65,-7.63,5.92,MTT,A549,Human,Lung,Cancer,48,10,Non-Toxic
M2O3,30,1000,2.1,9.3,-8.91,-4.65,-7.63,5.92,MTT,A549,Human,Lung,Cancer,48,25,Toxic
M2O3,30,1000,2.1,9.3,-8.91,-4.65,-7.63,5.92,MTT,A549,Human,Lung,Cancer,48,75,Toxic
M2O3,30,1000,2.1,9.3,-8.91,-4.65,-7.63,5.92,MTT,A549,Human,Lung,Cancer,48,100,Toxic
M2O3,30,1000,2.1,9.3,-8.91,-4.65,-7.63,5.92,MTT,A549,Human,Lung,Cancer,48,250,Toxic
M2O3,30,1000,2.1,9.3,-8.91,-4.65,-7.63,5.92,MTT,A549,Human,Lung,Cancer,72,1,Non-Toxic
M2O3,30,1000,2.1,9.3,-8.91,-4.65,-7.63,5.92,MTT,A549,Human,Lung,Cancer,72,5,Non-Toxic
M2O3,30,1000,2.1,9.3,-8.91,-4.65,-7.63,5.92,MTT,A549,Human,Lung,Cancer,72,10,Non-Toxic
M2O3,30,1000,2.1,9.3,-8.91,-4.65,-7.63,5.92,MTT,A549,Human,Lung,Cancer,72,25,Toxic
M2O3,30,1000,2.1,9.3,-8.91,-4.65,-7.63,5.92,MTT,A549,Human,Lung,Cancer,72,75,Toxic
M2O3,30,1000,2.1,9.3,-8.91,-4.65,-7.63,5.92,MTT,A549,Human,Lung,Cancer,72,100,Toxic
M2O3,30,1000,2.1,9.3,-8.91,-4.65,-7.63,5.92,MTT,A549,Human,Lung,Cancer,72,250,Toxic
M2O3,30,258,32.5,36,-8.91,-4.65,-7.63,5.92,MTT,A549,Human,Lung,Cancer,24,1,Non-Toxic
M2O3,30,258,32.5,36,-8.91,-4.65,-7.63,5.92,MTT,A549,Human,Lung,Cancer,24,5,Non-Toxic
M2O3,30,258,32.5,36,-8.91,-4.65,-7.63,5.92,MTT,A549,Human,Lung,Cancer,24,10,Non-Toxic
M2O3,30,258,32.5,36,-8.91,-4.65,-7.63,5.92,MTT,A549,Human,Lung,Cancer,24,25,Non-Toxic
M2O3,30,258,32.5,36,-8.91,-4.65,-7.63,5.92,MTT,A549,Human,Lung,Cancer,24,75,Non-Toxic
M2O3,30,258,32.5,36,-8.91,-4.65,-7.63,5.92,MTT,A549,Human,Lung,Cancer,24,100,Non-Toxic
M2O3,30,258,32.5,36,-8.91,-4.65,-7.63,5.92,MTT,A549,Human,Lung,Cancer,24,250,Non-Toxic
M2O3,30,258,32.5,36,-8.91,-4.65,-7.63,5.92,MTT,A549,Human,Lung,Cancer,48,1,Non-Toxic
M2O3,30,258,32.5,36,-8.91,-4.65,-7.63,5.92,MTT,A549,Human,Lung,Cancer,48,5,Non-Toxic
M2O3,30,258,32.5,36,-8.91,-4.65,-7.63,5.92,MTT,A549,Human,Lung,Cancer,48,10,Non-Toxic
M2O3,30,258,32.5,36,-8.91,-4.65,-7.63,5.92,MTT,A549,Human,Lung,Cancer,48,25,Non-Toxic
M2O3,30,258,32.5,36,-8.91,-4.65,-7.63,5.92,MTT,A549,Human,Lung,Cancer,48,75,Toxic
M2O3,30,258,32.5,36,-8.91,-4.65,-7.63,5.92,MTT,A549,Human,Lung,Cancer,48,100,Toxic
M2O3,30,258,32.5,36,-8.91,-4.65,-7.63,5.92,MTT,A549,Human,Lung,Cancer,48,250,Toxic
M2O3,30,258,32.5,36,-8.91,-4.65,-7.63,5.92,MTT,A549,Human,Lung,Cancer,72,1,Non-Toxic
M2O3,30,258,32.5,36,-8.91,-4.65,-7.63,5.92,MTT,A549,Human,Lung,Cancer,72,5,Non-Toxic
M2O3,30,258,32.5,36,-8.91,-4.65,-7.63,5.92,MTT,A549,Human,Lung,Cancer,72,10,Non-Toxic
M2O3,30,258,32.5,36,-8.91,-4.65,-7.63,5.92,MTT,A549,Human,Lung,Cancer,72,25,Non-Toxic
M2O3,30,258,32.5,36,-8.91,-4.65,-7.63,5.92,MTT,A549,Human,Lung,Cancer,72,75,Toxic
M2O3,30,258,32.5,36,-8.91,-4.65,-7.63,5.92,MTT,A549,Human,Lung,Cancer,72,100,Toxic
M2O3,30,258,32.5,36,-8.91,-4.65,-7.63,5.92,MTT,A549,Human,Lung,Cancer,72,250,Toxic
M2O3,35,236,33.2,40,-8.91,-4.65,-7.63,5.92,MTT,A549,Human,Lung,Cancer,24,1,Non-Toxic
M2O3,35,236,33.2,40,-8.91,-4.65,-7.63,5.92,MTT,A549,Human,Lung,Cancer,24,5,Non-Toxic
M2O3,35,236,33.2,40,-8.91,-4.65,-7.63,5.92,MTT,A549,Human,Lung,Cancer,24,10,Non-Toxic
M2O3,35,236,33.2,40,-8.91,-4.65,-7.63,5.92,MTT,A549,Human,Lung,Cancer,24,25,Non-Toxic
M2O3,35,236,33.2,40,-8.91,-4.65,-7.63,5.92,MTT,A549,Human,Lung,Cancer,24,75,Non-Toxic
M2O3,35,236,33.2,40,-8.91,-4.65,-7.63,5.92,MTT,A549,Human,Lung,Cancer,24,100,Non-Toxic
M2O3,35,236,33.2,40,-8.91,-4.65,-7.63,5.92,MTT,A549,Human,Lung,Cancer,24,250,Non-Toxic
M2O3,35,236,33.2,40,-8.91,-4.65,-7.63,5.92,MTT,A549,Human,Lung,Cancer,48,1,Non-Toxic
M2O3,35,236,33.2,40,-8.91,-4.65,-7.63,5.92,MTT,A549,Human,Lung,Cancer,48,5,Non-Toxic
M2O3,35,236,33.2,40,-8.91,-4.65,-7.63,5.92,MTT,A549,Human,Lung,Cancer,48,10,Non-Toxic
M2O3,35,236,33.2,40,-8.91,-4.65,-7.63,5.92,MTT,A549,Human,Lung,Cancer,48,25,Toxic
M2O3,35,236,33.2,40,-8.91,-4.65,-7.63,5.92,MTT,A549,Human,Lung,Cancer,48,75,Toxic
M2O3,35,236,33.2,40,-8.91,-4.65,-7.63,5.92,MTT,A549,Human,Lung,Cancer,48,100,Toxic
M2O3,35,236,33.2,40,-8.91,-4.65,-7.63,5.92,MTT,A549,Human,Lung,Cancer,48,250,Toxic
M2O3,35,236,33.2,40,-8.91,-4.65,-7.63,5.92,MTT,A549,Human,Lung,Cancer,72,1,Non-Toxic
M2O3,35,236,33.2,40,-8.91,-4.65,-7.63,5.92,MTT,A549,Human,Lung,Cancer,72,5,Non-Toxic
M2O3,35,236,33.2,40,-8.91,-4.65,-7.63,5.92,MTT,A549,Human,Lung,Cancer,72,10,Toxic
M2O3,35,236,33.2,40,-8.91,-4.65,-7.63,5.92,MTT,A549,Human,Lung,Cancer,72,25,Toxic
M2O3,35,236,33.2,40,-8.91,-4.65,-7.63,5.92,MTT,A549,Human,Lung,Cancer,72,75,Toxic
M2O3,35,236,33.2,40,-8.91,-4.65,-7.63,5.92,MTT,A549,Human,Lung,Cancer,72,100,Toxic
M2O3,35,236,33.2,40,-8.91,-4.65,-7.63,5.92,MTT,A549,Human,Lung,Cancer,72,250,Toxic
M2O3,50,244,29.1,28.9,-8.91,-4.65,-7.63,5.92,MTT,A549,Human,Lung,Cancer,24,1,Non-Toxic
M2O3,50,244,29.1,28.9,-8.91,-4.65,-7.63,5.92,MTT,A549,Human,Lung,Cancer,24,5,Non-Toxic
M2O3,50,244,29.1,28.9,-8.91,-4.65,-7.63,5.92,MTT,A549,Human,Lung,Cancer,24,10,Non-Toxic
M2O3,50,244,29.1,28.9,-8.91,-4.65,-7.63,5.92,MTT,A549,Human,Lung,Cancer,24,25,Non-Toxic
M2O3,50,244,29.1,28.9,-8.91,-4.65,-7.63,5.92,MTT,A549,Human,Lung,Cancer,24,75,Non-Toxic
M2O3,50,244,29.1,28.9,-8.91,-4.65,-7.63,5.92,MTT,A549,Human,Lung,Cancer,24,100,Non-Toxic
M2O3,50,244,29.1,28.9,-8.91,-4.65,-7.63,5.92,MTT,A549,Human,Lung,Cancer,24,250,Non-Toxic
M2O3,50,244,29.1,28.9,-8.91,-4.65,-7.63,5.92,MTT,A549,Human,Lung,Cancer,48,1,Non-Toxic
M2O3,50,244,29.1,28.9,-8.91,-4.65,-7.63,5.92,MTT,A549,Human,Lung,Cancer,48,5,Non-Toxic
M2O3,50,244,29.1,28.9,-8.91,-4.65,-7.63,5.92,MTT,A549,Human,Lung,Cancer,48,10,Non-Toxic
M2O3,50,244,29.1,28.9,-8.91,-4.65,-7.63,5.92,MTT,A549,Human,Lung,Cancer,48,25,Toxic
M2O3,50,244,29.1,28.9,-8.91,-4.65,-7.63,5.92,MTT,A549,Human,Lung,Cancer,48,75,Toxic
M2O3,50,244,29.1,28.9,-8.91,-4.65,-7.63,5.92,MTT,A549,Human,Lung,Cancer,48,100,Toxic
M2O3,50,244,29.1,28.9,-8.91,-4.65,-7.63,5.92,MTT,A549,Human,Lung,Cancer,48,250,Toxic
M2O3,50,244,29.1,28.9,-8.91,-4.65,-7.63,5.92,MTT,A549,Human,Lung,Cancer,72,1,Non-Toxic
M2O3,50,244,29.1,28.9,-8.91,-4.65,-7.63,5.92,MTT,A549,Human,Lung,Cancer,72,5,Non-Toxic
M2O3,50,244,29.1,28.9,-8.91,-4.65,-7.63,5.92,MTT,A549,Human,Lung,Cancer,72,10,Non-Toxic
M2O3,50,244,29.1,28.9,-8.91,-4.65,-7.63,5.92,MTT,A549,Human,Lung,Cancer,72,25,Toxic
M2O3,50,244,29.1,28.9,-8.91,-4.65,-7.63,5.92,MTT,A549,Human,Lung,Cancer,72,75,Toxic
M2O3,50,244,29.1,28.9,-8.91,-4.65,-7.63,5.92,MTT,A549,Human,Lung,Cancer,72,100,Toxic
M2O3,50,244,29.1,28.9,-8.91,-4.65,-7.63,5.92,MTT,A549,Human,Lung,Cancer,72,250,Toxic
M2O3,100,237,28.3,29.4,-8.91,-4.65,-7.63,5.92,MTT,A549,Human,Lung,Cancer,24,1,Non-Toxic
M2O3,100,237,28.3,29.4,-8.91,-4.65,-7.63,5.92,MTT,A549,Human,Lung,Cancer,24,5,Non-Toxic
M2O3,100,237,28.3,29.4,-8.91,-4.65,-7.63,5.92,MTT,A549,Human,Lung,Cancer,24,10,Non-Toxic
M2O3,100,237,28.3,29.4,-8.91,-4.65,-7.63,5.92,MTT,A549,Human,Lung,Cancer,24,25,Non-Toxic
M2O3,100,237,28.3,29.4,-8.91,-4.65,-7.63,5.92,MTT,A549,Human,Lung,Cancer,24,75,Non-Toxic
M2O3,100,237,28.3,29.4,-8.91,-4.65,-7.63,5.92,MTT,A549,Human,Lung,Cancer,24,100,Non-Toxic
M2O3,100,237,28.3,29.4,-8.91,-4.65,-7.63,5.92,MTT,A549,Human,Lung,Cancer,24,250,Non-Toxic
M2O3,100,237,28.3,29.4,-8.91,-4.65,-7.63,5.92,MTT,A549,Human,Lung,Cancer,48,1,Non-Toxic
M2O3,100,237,28.3,29.4,-8.91,-4.65,-7.63,5.92,MTT,A549,Human,Lung,Cancer,48,5,Non-Toxic
M2O3,100,237,28.3,29.4,-8.91,-4.65,-7.63,5.92,MTT,A549,Human,Lung,Cancer,48,10,Non-Toxic
M2O3,100,237,28.3,29.4,-8.91,-4.65,-7.63,5.92,MTT,A549,Human,Lung,Cancer,48,25,Toxic
M2O3,100,237,28.3,29.4,-8.91,-4.65,-7.63,5.92,MTT,A549,Human,Lung,Cancer,48,75,Toxic
M2O3,100,237,28.3,29.4,-8.91,-4.65,-7.63,5.92,MTT,A549,Human,Lung,Cancer,48,100,Toxic
M2O3,100,237,28.3,29.4,-8.91,-4.65,-7.63,5.92,MTT,A549,Human,Lung,Cancer,48,250,Toxic
M2O3,100,237,28.3,29.4,-8.91,-4.65,-7.63,5.92,MTT,A549,Human,Lung,Cancer,72,1,Non-Toxic
M2O3,100,237,28.3,29.4,-8.91,-4.65,-7.63,5.92,MTT,A549,Human,Lung,Cancer,72,5,Non-Toxic
M2O3,100,237,28.3,29.4,-8.91,-4.65,-7.63,5.92,MTT,A549,Human,Lung,Cancer,72,10,Non-Toxic
M2O3,100,237,28.3,29.4,-8.91,-4.65,-7.63,5.92,MTT,A549,Human,Lung,Cancer,72,25,Toxic
M2O3,100,237,28.3,29.4,-8.91,-4.65,-7.63,5.92,MTT,A549,Human,Lung,Cancer,72,75,Toxic
M2O3,100,237,28.3,29.4,-8.91,-4.65,-7.63,5.92,MTT,A549,Human,Lung,Cancer,72,100,Toxic
M2O3,100,237,28.3,29.4,-8.91,-4.65,-7.63,5.92,MTT,A549,Human,Lung,Cancer,72,250,Toxic
M2O3,28,218,24.7,30.7,-8.91,-4.65,-7.63,5.92,MTT,A549,Human,Lung,Cancer,24,1,Non-Toxic
M2O3,28,218,24.7,30.7,-8.91,-4.65,-7.63,5.92,MTT,A549,Human,Lung,Cancer,24,5,Non-Toxic
M2O3,28,218,24.7,30.7,-8.91,-4.65,-7.63,5.92,MTT,A549,Human,Lung,Cancer,24,10,Non-Toxic
M2O3,28,218,24.7,30.7,-8.91,-4.65,-7.63,5.92,MTT,A549,Human,Lung,Cancer,24,25,Non-Toxic
M2O3,28,218,24.7,30.7,-8.91,-4.65,-7.63,5.92,MTT,A549,Human,Lung,Cancer,24,75,Non-Toxic
M2O3,28,218,24.7,30.7,-8.91,-4.65,-7.63,5.92,MTT,A549,Human,Lung,Cancer,24,100,Non-Toxic
M2O3,28,218,24.7,30.7,-8.91,-4.65,-7.63,5.92,MTT,A549,Human,Lung,Cancer,24,250,Non-Toxic
M2O3,28,218,24.7,30.7,-8.91,-4.65,-7.63,5.92,MTT,A549,Human,Lung,Cancer,48,1,Non-Toxic
M2O3,28,218,24.7,30.7,-8.91,-4.65,-7.63,5.92,MTT,A549,Human,Lung,Cancer,48,5,Non-Toxic
M2O3,28,218,24.7,30.7,-8.91,-4.65,-7.63,5.92,MTT,A549,Human,Lung,Cancer,48,10,Non-Toxic
M2O3,28,218,24.7,30.7,-8.91,-4.65,-7.63,5.92,MTT,A549,Human,Lung,Cancer,48,25,Toxic
M2O3,28,218,24.7,30.7,-8.91,-4.65,-7.63,5.92,MTT,A549,Human,Lung,Cancer,48,75,Toxic
M2O3,28,218,24.7,30.7,-8.91,-4.65,-7.63,5.92,MTT,A549,Human,Lung,Cancer,48,100,Toxic
M2O3,28,218,24.7,30.7,-8.91,-4.65,-7.63,5.92,MTT,A549,Human,Lung,Cancer,48,250,Toxic
M2O3,28,218,24.7,30.7,-8.91,-4.65,-7.63,5.92,MTT,A549,Human,Lung,Cancer,72,1,Non-Toxic
M2O3,28,218,24.7,30.7,-8.91,-4.65,-7.63,5.92,MTT,A549,Human,Lung,Cancer,72,5,Non-Toxic
M2O3,28,218,24.7,30.7,-8.91,-4.65,-7.63,5.92,MTT,A549,Human,Lung,Cancer,72,10,Non-Toxic
M2O3,28,218,24.7,30.7,-8.91,-4.65,-7.63,5.92,MTT,A549,Human,Lung,Cancer,72,25,Toxic
M2O3,28,218,24.7,30.7,-8.91,-4.65,-7.63,5.92,MTT,A549,Human,Lung,Cancer,72,75,Toxic
M2O3,28,218,24.7,30.7,-8.91,-4.65,-7.63,5.92,MTT,A549,Human,Lung,Cancer,72,100,Toxic
M2O3,28,218,24.7,30.7,-8.91,-4.65,-7.63,5.92,MTT,A549,Human,Lung,Cancer,72,250,Toxic
M2O3,30,225,28.5,30.6,-8.91,-4.65,-7.63,5.92,MTT,HepG2,Human,Lung,Cancer,24,1,Non-Toxic
M2O3,30,225,28.5,30.6,-8.91,-4.65,-7.63,5.92,MTT,HepG2,Human,Lung,Cancer,24,5,Non-Toxic
M2O3,30,225,28.5,30.6,-8.91,-4.65,-7.63,5.92,MTT,HepG2,Human,Lung,Cancer,24,10,Non-Toxic
M2O3,30,225,28.5,30.6,-8.91,-4.65,-7.63,5.92,MTT,HepG2,Human,Lung,Cancer,24,25,Non-Toxic
M2O3,30,225,28.5,30.6,-8.91,-4.65,-7.63,5.92,MTT,HepG2,Human,Lung,Cancer,24,75,Toxic
M2O3,30,225,28.5,30.6,-8.91,-4.65,-7.63,5.92,MTT,HepG2,Human,Lung,Cancer,24,100,Toxic
M2O3,30,225,28.5,30.6,-8.91,-4.65,-7.63,5.92,MTT,HepG2,Human,Lung,Cancer,24,250,Toxic
M2O3,30,225,28.5,30.6,-8.91,-4.65,-7.63,5.92,MTT,HepG2,Human,Lung,Cancer,48,1,Non-Toxic
M2O3,30,225,28.5,30.6,-8.91,-4.65,-7.63,5.92,MTT,HepG2,Human,Lung,Cancer,48,5,Non-Toxic
M2O3,30,225,28.5,30.6,-8.91,-4.65,-7.63,5.92,MTT,HepG2,Human,Lung,Cancer,48,10,Non-Toxic
M2O3,30,225,28.5,30.6,-8.91,-4.65,-7.63,5.92,MTT,HepG2,Human,Lung,Cancer,48,25,Toxic
M2O3,30,225,28.5,30.6,-8.91,-4.65,-7.63,5.92,MTT,HepG2,Human,Lung,Cancer,48,75,Toxic
M2O3,30,225,28.5,30.6,-8.91,-4.65,-7.63,5.92,MTT,HepG2,Human,Lung,Cancer,48,100,Toxic
M2O3,30,225,28.5,30.6,-8.91,-4.65,-7.63,5.92,MTT,HepG2,Human,Lung,Cancer,48,250,Toxic
M2O3,30,225,28.5,30.6,-8.91,-4.65,-7.63,5.92,MTT,HepG2,Human,Lung,Cancer,72,1,Non-Toxic
M2O3,30,225,28.5,30.6,-8.91,-4.65,-7.63,5.92,MTT,HepG2,Human,Lung,Cancer,72,5,Non-Toxic
M2O3,30,225,28.5,30.6,-8.91,-4.65,-7.63,5.92,MTT,HepG2,Human,Lung,Cancer,72,10,Non-Toxic
M2O3,30,225,28.5,30.6,-8.91,-4.65,-7.63,5.92,MTT,HepG2,Human,Lung,Cancer,72,25,Toxic
M2O3,30,225,28.5,30.6,-8.91,-4.65,-7.63,5.92,MTT,HepG2,Human,Lung,Cancer,72,75,Toxic
M2O3,30,225,28.5,30.6,-8.91,-4.65,-7.63,5.92,MTT,HepG2,Human,Lung,Cancer,72,100,Toxic
M2O3,30,225,28.5,30.6,-8.91,-4.65,-7.63,5.92,MTT,HepG2,Human,Lung,Cancer,72,250,Toxic
M2O3,30,247,-11.2,19.6,-8.91,-4.65,-7.63,5.92,MTT,HepG2,Human,Lung,Cancer,24,1,Non-Toxic
M2O3,30,247,-11.2,19.6,-8.91,-4.65,-7.63,5.92,MTT,HepG2,Human,Lung,Cancer,24,5,Non-Toxic
M2O3,30,247,-11.2,19.6,-8.91,-4.65,-7.63,5.92,MTT,HepG2,Human,Lung,Cancer,24,10,Non-Toxic
M2O3,30,247,-11.2,19.6,-8.91,-4.65,-7.63,5.92,MTT,HepG2,Human,Lung,Cancer,24,25,Non-Toxic
M2O3,30,247,-11.2,19.6,-8.91,-4.65,-7.63,5.92,MTT,HepG2,Human,Lung,Cancer,24,75,Non-Toxic
M2O3,30,247,-11.2,19.6,-8.91,-4.65,-7.63,5.92,MTT,HepG2,Human,Lung,Cancer,24,100,Non-Toxic
M2O3,30,247,-11.2,19.6,-8.91,-4.65,-7.63,5.92,MTT,HepG2,Human,Lung,Cancer,24,250,Non-Toxic
M2O3,30,247,-11.2,19.6,-8.91,-4.65,-7.63,5.92,MTT,HepG2,Human,Lung,Cancer,48,1,Non-Toxic
M2O3,30,247,-11.2,19.6,-8.91,-4.65,-7.63,5.92,MTT,HepG2,Human,Lung,Cancer,48,5,Non-Toxic
M2O3,30,247,-11.2,19.6,-8.91,-4.65,-7.63,5.92,MTT,HepG2,Human,Lung,Cancer,48,10,Non-Toxic
M2O3,30,247,-11.2,19.6,-8.91,-4.65,-7.63,5.92,MTT,HepG2,Human,Lung,Cancer,48,25,Toxic
M2O3,30,247,-11.2,19.6,-8.91,-4.65,-7.63,5.92,MTT,HepG2,Human,Lung,Cancer,48,75,Toxic
M2O3,30,247,-11.2,19.6,-8.91,-4.65,-7.63,5.92,MTT,HepG2,Human,Lung,Cancer,48,100,Toxic
M2O3,30,247,-11.2,19.6,-8.91,-4.65,-7.63,5.92,MTT,HepG2,Human,Lung,Cancer,48,250,Toxic
M2O3,30,247,-11.2,19.6,-8.91,-4.65,-7.63,5.92,MTT,HepG2,Human,Lung,Cancer,72,1,Non-Toxic
M2O3,30,247,-11.2,19.6,-8.91,-4.65,-7.63,5.92,MTT,HepG2,Human,Lung,Cancer,72,5,Non-Toxic
M2O3,30,247,-11.2,19.6,-8.91,-4.65,-7.63,5.92,MTT,HepG2,Human,Lung,Cancer,72,10,Non-Toxic
M2O3,30,247,-11.2,19.6,-8.91,-4.65,-7.63,5.92,MTT,HepG2,Human,Lung,Cancer,72,25,Toxic
M2O3,30,247,-11.2,19.6,-8.91,-4.65,-7.63,5.92,MTT,HepG2,Human,Lung,Cancer,72,75,Toxic
M2O3,30,247,-11.2,19.6,-8.91,-4.65,-7.63,5.92,MTT,HepG2,Human,Lung,Cancer,72,100,Toxic
